City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Diffa,NE,2022-02-23 04:00:48,13.3154,12.6113,64.71,13,23,7.94
296,Biritiba-Mirim,BR,2022-02-23 04:00:48,-23.5698,-46.0407,73.35,88,0,2.01
297,Kalmunai,LK,2022-02-23 04:00:49,7.4167,81.8167,80.83,76,4,5.01
298,Fortuna,US,2022-02-23 04:00:49,40.5982,-124.1573,42.66,82,0,9.22
299,Cayenne,GF,2022-02-23 04:00:50,4.9333,-52.3333,78.1,86,20,5.01
300,Zhizdra,RU,2022-02-23 04:00:50,53.746,34.7395,32.14,93,100,10.96
301,Ambon,ID,2022-02-23 04:00:51,-3.6954,128.1814,87.94,58,40,11.5
302,Olbia,IT,2022-02-23 04:00:51,40.9214,9.4856,44.65,81,0,4.61
303,Severomuysk,RU,2022-02-23 04:00:52,56.1481,113.4267,10.51,77,95,3.65
304,Saint-Augustin,CA,2022-02-23 04:00:53,51.226,-58.6502,-1.79,86,100,3.69
305,Zlobin,HR,2022-02-23 04:00:53,45.2924,14.6541,33.1,62,0,4.61
306,Lodwar,KE,2022-02-23 04:00:53,3.1191,35.5973,82.45,43,100,3.42
307,Campbellford,CA,2022-02-23 04:00:54,44.3084,-77.7995,46.04,97,100,1.99
308,Aden,YE,2022-02-23 04:00:06,12.7794,45.0367,76.78,72,28,13.96
309,Honiara,SB,2022-02-23 04:00:54,-9.4333,159.95,81.73,84,100,2.95
310,Hofn,IS,2022-02-23 04:00:55,64.2539,-15.2082,29.73,73,100,22.1
311,Abeche,TD,2022-02-23 04:00:55,13.8292,20.8324,63.34,10,13,4.94
312,Ngunguru,NZ,2022-02-23 04:00:56,-35.6167,174.5,79.16,75,87,11.14
313,Zemio,CF,2022-02-23 04:00:56,5.0314,25.1361,66.06,26,94,1.88
314,Verkhnyaya Inta,RU,2022-02-23 04:00:57,65.9811,60.3094,5.27,96,75,8.68
315,Fomboni,KM,2022-02-23 04:00:57,-12.28,43.7425,80.11,86,100,21.03
316,Grand-Santi,GF,2022-02-23 04:00:58,4.25,-54.3833,72.73,100,100,1.21
317,That Phanom,TH,2022-02-23 04:00:58,16.9364,104.7104,70.83,45,31,14.67
318,Conakry,GN,2022-02-23 04:00:09,9.538,-13.6773,74.35,73,11,3.78
319,Andrews,US,2022-02-23 04:00:59,32.3187,-102.5457,34.25,44,0,14.97
320,Batemans Bay,AU,2022-02-23 04:00:59,-35.7167,150.1833,77.2,89,95,3.98
321,Namwala,ZM,2022-02-23 04:01:00,-15.7504,26.4384,63.32,97,15,3.24
322,Guerrero Negro,MX,2022-02-23 03:58:31,27.9769,-114.0611,59.18,66,98,16.06
323,Paamiut,GL,2022-02-23 04:02:00,61.994,-49.6678,4.23,78,100,28.52
324,Abdanan,IR,2022-02-23 04:02:01,32.9926,47.4198,50.97,66,54,3.11
325,Inta,RU,2022-02-23 04:02:01,66.0317,60.1659,5.2,96,76,8.23
326,Rockland,US,2022-02-23 04:02:02,41.1668,-74.0496,61.79,89,100,5.01
327,Mana,GF,2022-02-23 04:02:02,5.6592,-53.7767,75.81,92,100,6.6
328,Loreto,MX,2022-02-23 04:02:03,22.2667,-101.9667,59.95,28,0,2.64
329,Abha,SA,2022-02-23 04:02:03,18.2164,42.5053,53.98,65,11,2.91
330,Tual,ID,2022-02-23 04:02:04,-5.6667,132.75,82.78,77,83,16.28
331,Kodiak,US,2022-02-23 04:02:05,57.79,-152.4072,38.05,91,100,3.76
332,Itarema,BR,2022-02-23 04:02:05,-2.9248,-39.9167,78.98,80,2,11.21
333,Baykit,RU,2022-02-23 04:02:05,61.67,96.37,15.98,95,100,3.27
334,Harper,LR,2022-02-23 04:02:06,4.375,-7.7169,79.0,87,32,7.45
335,Rocha,UY,2022-02-23 04:02:06,-34.4833,-54.3333,62.85,91,14,6.64
336,Te Anau,NZ,2022-02-23 04:02:07,-45.4167,167.7167,64.58,49,7,2.93
337,Mehamn,NO,2022-02-23 04:02:07,71.0357,27.8492,18.46,86,38,11.65
338,Wukari,NG,2022-02-23 04:02:07,7.85,9.7833,71.87,19,2,4.81
339,French Harbor,HN,2022-02-23 04:02:09,16.35,-86.4333,80.6,89,40,13.8
340,Visby,SE,2022-02-23 04:02:09,57.6409,18.296,30.76,86,100,10.36
341,Piterka,RU,2022-02-23 04:02:10,50.6803,47.4454,34.41,92,100,13.06
342,Catamarca,AR,2022-02-23 04:02:10,-28.4696,-65.7852,76.77,64,40,5.99
343,Belaya Gora,RU,2022-02-23 04:02:11,68.5333,146.4167,-17.05,83,21,4.56
344,Bambanglipuro,ID,2022-02-23 04:02:11,-7.95,110.2833,84.81,68,10,9.35
345,Tikhvin,RU,2022-02-23 04:02:12,59.6451,33.5294,17.76,94,99,8.32
346,Lebu,CL,2022-02-23 04:02:12,-37.6167,-73.65,55.26,89,86,5.35
347,Maceio,BR,2022-02-23 04:00:59,-9.6658,-35.7353,72.84,88,0,4.61
348,Quchan,IR,2022-02-23 04:02:13,37.106,58.5095,37.98,85,55,5.06
349,Ha Tinh,VN,2022-02-23 04:02:13,18.3333,105.9,58.95,68,86,12.71
350,Fare,PF,2022-02-23 04:02:13,-16.7,-151.0167,81.12,72,99,11.99
351,Saint Anthony,US,2022-02-23 04:02:14,45.0205,-93.218,6.93,79,100,16.11
352,Tarata,BO,2022-02-23 04:02:14,-17.6167,-66.0167,58.68,78,100,3.96
353,Araouane,ML,2022-02-23 04:02:15,18.9048,-3.5265,72.3,8,7,8.03
354,Norton,ZW,2022-02-23 04:02:15,-17.8833,30.7,56.77,87,0,5.19
355,Bintulu,MY,2022-02-23 04:02:16,3.1667,113.0333,84.47,68,89,5.1
356,Gazanjyk,TM,2022-02-23 04:02:16,39.2446,55.5154,48.09,73,68,4.18
357,Shirokiy,RU,2022-02-23 04:02:16,49.758,129.523,12.61,83,81,10.56
358,Clyde,US,2022-02-23 04:00:44,41.3042,-82.9752,59.31,86,100,21.47
359,Mwinilunga,ZM,2022-02-23 04:02:17,-11.7358,24.4293,61.79,99,100,4.68
360,Zhigansk,RU,2022-02-23 04:02:17,66.7697,123.3711,-6.95,98,100,21.32
361,Matagami,CA,2022-02-23 04:02:18,49.7502,-77.6328,-0.29,71,100,13.8
362,Mount Isa,AU,2022-02-23 04:02:18,-20.7333,139.5,96.57,15,0,12.66
363,Big Rapids,US,2022-02-23 04:02:19,43.6981,-85.4837,27.7,92,100,12.66
364,Mawlamyine,MM,2022-02-23 04:02:19,16.4914,97.6256,83.66,45,60,6.17
365,Krasnoselkup,RU,2022-02-23 04:02:19,65.7,82.4667,6.04,97,90,8.05
366,Eyl,SO,2022-02-23 04:02:20,7.9803,49.8164,75.99,75,39,13.85
367,Touros,BR,2022-02-23 04:01:00,-5.1989,-35.4608,79.7,77,0,10.47
368,Tete,MZ,2022-02-23 04:03:20,-16.1564,33.5867,75.29,100,75,0.0
369,Superior,US,2022-02-23 04:02:09,46.7208,-92.1041,6.62,74,100,18.41
370,Arefu,RO,2022-02-23 04:03:21,45.3333,24.6,33.89,85,80,3.76
371,Sur,OM,2022-02-23 04:03:21,22.5667,59.5289,73.36,53,3,5.7
372,South Shields,GB,2022-02-23 04:03:22,54.9986,-1.4323,44.65,72,9,16.11
373,Mandalgovi,MN,2022-02-23 04:03:22,45.7625,106.2708,17.96,44,1,12.62
374,Mecca,SA,2022-02-23 03:59:26,21.4267,39.8261,69.1,81,98,1.79
375,Gay,RU,2022-02-23 04:03:23,51.4666,58.4552,8.94,97,78,4.79
376,Fontem,CM,2022-02-23 04:03:23,5.4685,9.8818,66.63,59,44,1.52
377,Boa Vista,BR,2022-02-23 04:03:24,2.8197,-60.6733,84.18,61,75,10.36
378,La Orilla,MX,2022-02-23 04:03:24,17.9833,-102.2333,75.0,79,0,1.01
379,Banjar,ID,2022-02-23 04:03:24,-8.19,114.9675,78.66,63,84,3.33
380,Zeya,RU,2022-02-23 04:03:25,53.75,127.2667,21.36,59,82,2.37
381,Yamasaki,JP,2022-02-23 04:03:25,35.0,134.55,47.34,54,99,6.46
382,Palu,ID,2022-02-23 04:03:26,-0.8917,119.8707,80.01,83,100,1.05
383,Kawalu,ID,2022-02-23 04:03:26,-7.3817,108.2082,87.98,51,53,2.93
384,Dhidhdhoo,MV,2022-02-23 04:03:27,6.8833,73.1,81.28,73,47,8.01
385,Puerto Asis,CO,2022-02-23 04:03:27,0.5133,-76.5007,72.68,82,20,2.71
386,Ludvika,SE,2022-02-23 04:03:27,60.1496,15.1878,20.03,96,100,3.33
387,Awbari,LY,2022-02-23 04:03:28,26.5921,12.7805,48.15,44,0,5.41
388,Avera,US,2022-02-23 04:03:28,33.194,-82.5271,67.37,78,6,9.22
389,La Plata,AR,2022-02-23 04:00:02,-34.9215,-57.9545,72.0,83,0,6.11
390,Licata,IT,2022-02-23 03:59:02,37.1071,13.9461,49.55,64,9,10.98
391,Fort-Shevchenko,KZ,2022-02-23 04:03:29,44.5086,50.263,42.19,73,0,11.95
392,La Ronge,CA,2022-02-23 04:01:18,55.1001,-105.2842,-20.81,100,77,4.34
393,Alekseyevka,RU,2022-02-23 04:03:30,50.6309,38.6903,34.09,100,100,5.37
394,Chigorodo,CO,2022-02-23 04:03:30,7.6664,-76.6811,75.09,88,38,5.12
395,Geilo,NO,2022-02-23 04:03:31,60.5333,8.2076,27.39,86,51,13.33
396,Sao Felix Do Xingu,BR,2022-02-23 04:03:36,-6.6447,-51.995,71.53,99,80,0.47
397,Tosya,TR,2022-02-23 04:03:37,41.0155,34.0401,41.5,91,97,3.94
398,Murdochville,CA,2022-02-23 04:03:37,48.9583,-65.5006,4.01,95,100,9.28
399,Deputatskiy,RU,2022-02-23 04:03:38,69.3,139.9,-12.57,93,47,3.85
400,Goundam,ML,2022-02-23 04:03:38,16.4145,-3.6708,69.13,8,3,7.4
401,Mazagao,BR,2022-02-23 04:03:38,-0.115,-51.2894,77.05,97,93,3.24
402,Sulangan,PH,2022-02-23 04:03:39,11.1373,123.7228,79.99,79,100,14.58
403,El Tambo,CO,2022-02-23 04:03:39,1.4181,-77.3968,53.2,93,80,0.78
404,Simeykyne,UA,2022-02-23 04:03:40,48.3264,39.5337,42.62,86,100,5.77
405,Vilyuysk,RU,2022-02-23 04:03:40,63.7553,121.6247,12.81,94,98,5.64
406,Karratha,AU,2022-02-23 04:03:41,-20.7377,116.8463,97.14,37,100,13.42
407,Boyolangu,ID,2022-02-23 04:03:41,-8.1181,111.8935,86.85,61,25,7.9
408,Kirando,TZ,2022-02-23 04:03:42,-7.4167,30.6,69.85,92,100,5.95
409,Vilhena,BR,2022-02-23 04:00:10,-12.7406,-60.1458,68.7,97,100,1.12
410,Atar,MR,2022-02-23 04:03:42,20.5169,-13.0499,71.71,41,47,19.75
411,Port Victoria,KE,2022-02-23 04:03:43,0.0939,33.9756,71.11,74,90,5.84
412,Umm Lajj,SA,2022-02-23 04:03:43,25.0213,37.2685,68.47,56,0,3.24
413,Tamiahua,MX,2022-02-23 04:04:44,21.2667,-97.45,70.65,96,7,7.96
414,Necochea,AR,2022-02-23 04:04:44,-38.5473,-58.7368,62.04,93,91,4.52
415,Arrecife,ES,2022-02-23 04:00:14,28.963,-13.5477,66.18,77,0,13.8
416,Port Macquarie,AU,2022-02-23 04:04:45,-31.4333,152.9167,74.71,88,96,7.65
417,Huaiyuan,CN,2022-02-23 04:04:45,32.973,117.1995,46.65,48,39,6.08
418,Praia,CV,2022-02-23 04:04:45,14.9215,-23.5087,68.54,73,20,18.41
419,Jumla,NP,2022-02-23 04:04:46,29.2747,82.1838,50.76,42,79,4.63
420,Pacifica,US,2022-02-23 04:04:46,37.6138,-122.4869,45.68,78,75,4.61
421,Chardara,KZ,2022-02-23 04:04:47,41.2547,67.9692,49.5,43,98,5.64
422,Naron,ES,2022-02-23 04:04:47,43.5167,-8.1528,44.02,58,23,6.26
423,Egvekinot,RU,2022-02-23 04:04:48,66.3167,-179.1667,-11.51,90,91,9.35
424,Mayo,US,2022-02-23 04:04:48,38.8876,-76.5119,68.18,79,75,14.97
425,Launceston,AU,2022-02-23 04:04:49,-41.45,147.1667,80.24,59,75,18.41
426,Lorengau,PG,2022-02-23 04:04:49,-2.0226,147.2712,84.58,68,93,7.0
427,Vestmannaeyjar,IS,2022-02-23 04:04:49,63.4427,-20.2734,29.05,80,100,18.52
428,Namibe,AO,2022-02-23 04:04:50,-15.1961,12.1522,76.46,78,100,0.51
429,Nelson Bay,AU,2022-02-23 04:04:50,-32.7167,152.15,82.45,70,85,3.0
430,Quthing,LS,2022-02-23 04:04:51,-30.4,27.7003,58.1,64,0,4.29
431,Corinto,GR,2022-02-23 04:04:51,37.9407,22.9573,55.45,84,99,5.19
432,Meulaboh,ID,2022-02-23 04:04:52,4.1363,96.1285,83.66,63,49,1.66
433,Selma,US,2022-02-23 04:04:52,36.5708,-119.6121,44.49,91,94,3.33
434,Gorontalo,ID,2022-02-23 04:04:53,0.5412,123.0595,89.65,54,89,6.78
435,Barentu,ER,2022-02-23 04:04:53,15.1139,37.5928,66.15,58,25,2.44
436,Kovur,IN,2022-02-23 04:00:58,14.4833,79.9833,82.96,59,18,8.61
437,Burnie,AU,2022-02-23 04:04:54,-41.0667,145.9167,73.94,72,87,9.28
438,Caramay,PH,2022-02-23 04:04:54,10.1815,119.236,83.95,68,100,8.08
439,Luanda,AO,2022-02-23 04:04:04,-8.8368,13.2343,77.76,83,100,4.63
440,Uchiza,PE,2022-02-23 04:04:55,-8.4592,-76.4633,68.18,97,70,1.79
441,Hoa Binh,VN,2022-02-23 04:04:55,20.8133,105.3383,55.29,61,99,4.18
442,Lavrentiya,RU,2022-02-23 04:04:56,65.5833,-171.0,3.25,97,100,8.43
443,Jieshi,CN,2022-02-23 04:04:56,22.8134,115.8257,48.79,85,100,11.36
444,Imbituba,BR,2022-02-23 04:04:57,-28.24,-48.6703,75.09,93,29,4.47
445,Yushu,CN,2022-02-23 04:04:57,44.8,126.5333,12.47,67,6,11.74
446,Gejiu,CN,2022-02-23 04:04:58,23.306,103.1635,40.33,74,89,3.09
447,Russell,US,2022-02-23 04:00:49,32.3502,-85.1999,67.71,91,20,6.26
448,Mantua,IT,2022-02-23 04:04:58,45.1667,10.7833,45.72,70,0,5.06
449,Bara,NG,2022-02-23 04:04:59,10.3744,10.7288,65.41,19,12,5.73
450,Sredniy Ikorets,RU,2022-02-23 04:04:59,51.0675,39.7584,34.11,100,100,5.35
451,Wilmington,US,2022-02-23 04:04:07,34.2257,-77.9447,63.99,84,0,5.75
452,Gao,ML,2022-02-23 04:02:06,16.6362,1.637,69.91,8,0,9.84
453,Polis,CY,2022-02-23 04:05:00,35.0367,32.4264,54.28,69,2,5.26
454,Viljoenskroon,ZA,2022-02-23 04:05:01,-27.2084,26.9485,58.33,68,0,8.95
455,Port Moresby,PG,2022-02-23 04:05:01,-9.4431,147.1797,81.43,80,92,17.83
456,Emba,KZ,2022-02-23 04:05:01,48.8264,58.1442,12.07,97,43,3.47
457,Inhambane,MZ,2022-02-23 04:06:02,-23.865,35.3833,77.85,83,42,14.61
458,Morant Bay,JM,2022-02-23 04:06:02,17.8815,-76.4093,76.62,82,10,11.01
459,Tres Arroyos,AR,2022-02-23 04:06:03,-38.3739,-60.2798,58.3,98,58,4.94
460,Bainbridge,US,2022-02-23 04:05:07,47.6262,-122.5212,33.71,58,20,15.99
461,Qaqortoq,GL,2022-02-23 04:06:04,60.7167,-46.0333,7.3,63,100,28.45
462,Pedro Escobedo,MX,2022-02-23 04:06:04,20.5,-100.1333,62.62,29,40,3.44
463,Santa Isabel Do Rio Negro,BR,2022-02-23 04:06:04,-0.4139,-65.0192,73.9,98,100,2.06
464,Agogo,GH,2022-02-23 04:06:05,6.8,-1.0819,72.21,92,39,3.65
465,Tanout,NE,2022-02-23 04:06:05,14.9709,8.8879,62.53,12,44,7.74
466,Sept-Iles,CA,2022-02-23 04:02:18,50.2001,-66.3821,4.05,86,100,13.8
467,Marsabit,KE,2022-02-23 04:06:06,2.3284,37.9899,66.34,58,100,10.22
468,Garowe,SO,2022-02-23 04:06:06,8.4054,48.4845,69.84,60,32,10.11
469,Bloemfontein,ZA,2022-02-23 04:06:07,-29.1211,26.214,58.55,64,0,9.57
470,La Paz,BO,2022-02-23 04:05:18,-16.5,-68.15,46.38,100,75,9.22
471,Pahrump,US,2022-02-23 04:06:07,36.2083,-115.9839,46.04,47,64,11.01
472,Chapais,CA,2022-02-23 04:06:08,49.7834,-74.8492,-0.62,94,100,11.99
473,Warrington,GB,2022-02-23 04:06:08,53.3925,-2.5802,44.98,75,100,11.5
474,Kinablangan,PH,2022-02-23 04:06:09,7.6947,126.5503,82.72,68,82,7.92
475,Hohhot,CN,2022-02-23 04:06:09,40.8106,111.6522,21.54,39,0,2.95
476,Beaverlodge,CA,2022-02-23 04:06:10,55.2166,-119.4361,-6.07,97,10,4.09
477,Martapura,ID,2022-02-23 04:06:10,-3.4167,114.85,84.29,74,40,6.91
478,Coquimbo,CL,2022-02-23 04:06:10,-29.9533,-71.3436,60.53,82,0,0.0
479,Palmer,US,2022-02-23 04:06:11,42.1584,-72.3287,56.73,85,100,16.11
480,Narasannapeta,IN,2022-02-23 04:06:11,18.4167,84.05,80.89,63,6,4.88
481,Hualmay,PE,2022-02-23 04:06:12,-11.0964,-77.6139,72.75,78,79,7.49
482,Yenagoa,NG,2022-02-23 04:06:12,4.9247,6.2642,77.9,89,55,3.15
483,Nishihara,JP,2022-02-23 04:06:12,26.1842,127.7558,64.45,97,100,9.22
484,Tagusao,PH,2022-02-23 04:06:13,9.1924,117.8141,84.78,66,78,7.23
485,Sibu,MY,2022-02-23 04:06:13,2.3,111.8167,84.56,74,79,2.08
486,Anjar,IN,2022-02-23 04:06:14,23.1333,70.0167,75.07,51,1,9.15
487,Ust-Nera,RU,2022-02-23 04:06:14,64.5667,143.2,-17.46,88,37,3.36
488,Gladstone,AU,2022-02-23 04:03:13,-23.85,151.25,87.73,58,40,12.66
489,Thio,NC,2022-02-23 04:06:15,-21.6167,166.2167,84.16,72,23,8.95
490,Xingcheng,CN,2022-02-23 04:06:15,40.6167,120.7167,28.58,36,0,1.5
491,San Patricio,US,2022-02-23 04:06:15,28.017,-97.5169,73.49,84,1,12.17
492,Chippewa Falls,US,2022-02-23 04:05:02,44.9369,-91.3929,8.78,76,100,13.8
493,Port Blair,IN,2022-02-23 04:06:16,11.6667,92.75,82.44,69,20,11.5
494,Dwarka,IN,2022-02-23 04:06:17,22.2394,68.9678,75.22,67,0,8.72
495,Anda,CN,2022-02-23 04:06:17,46.4,125.3167,12.15,77,4,13.4
496,Potamia,GR,2022-02-23 04:06:17,40.7163,24.7286,50.65,85,100,13.67
497,Bardiyah,LY,2022-02-23 04:06:18,31.7561,25.0865,51.87,79,78,15.75
498,Ribas Do Rio Pardo,BR,2022-02-23 04:06:18,-20.4431,-53.7592,71.74,97,97,5.48
499,Weligama,LK,2022-02-23 04:06:19,5.9667,80.4167,82.72,65,14,5.57
500,Cherskiy,RU,2022-02-23 04:06:19,68.75,161.3,-31.43,95,31,5.37
501,Samana,DO,2022-02-23 04:06:19,19.2056,-69.3369,72.86,84,4,8.43
502,Grasse,FR,2022-02-23 04:06:20,43.6667,6.9167,44.56,71,0,5.75
503,Sinjar,IQ,2022-02-23 04:07:21,36.3209,41.8754,51.57,75,27,6.13
504,Oranjemund,NA,2022-02-23 04:07:21,-28.55,16.4333,61.23,93,0,4.18
505,Margate,GB,2022-02-23 04:06:06,51.3813,1.3862,41.31,76,0,1.01
506,Keti Bandar,PK,2022-02-23 04:07:22,24.1447,67.4497,75.11,63,0,10.67
507,Balkanabat,TM,2022-02-23 04:07:22,39.5108,54.3671,47.84,72,99,0.29
508,Pochutla,MX,2022-02-23 04:07:22,15.7432,-96.4661,79.65,73,0,3.91
509,Qeshm,IR,2022-02-23 04:07:23,26.9581,56.2719,60.67,72,1,7.36
510,Puerto Quijarro,BO,2022-02-23 04:07:23,-17.7833,-57.7667,75.36,87,26,1.19
511,Labuhan,ID,2022-02-23 04:07:24,-6.8844,112.2051,85.91,62,44,8.55
512,Assiniboia,CA,2022-02-23 04:07:24,49.6334,-105.9845,-14.94,98,62,4.68
513,El Alto,PE,2022-02-23 04:07:24,-4.2714,-81.2147,71.92,71,94,7.87
514,Osvaldo Cruz,BR,2022-02-23 04:07:25,-21.7967,-50.8786,73.44,78,29,2.35
515,Jalingo,NG,2022-02-23 04:07:25,8.8833,11.3667,73.13,18,0,3.38
516,Luderitz,NA,2022-02-23 04:07:26,-26.6481,15.1594,67.21,60,0,12.8
517,Tucumcari,US,2022-02-23 04:07:26,35.1717,-103.725,19.24,38,0,24.16
518,Tuatapere,NZ,2022-02-23 04:07:26,-46.1333,167.6833,66.81,49,45,8.41
519,Tabou,CI,2022-02-23 04:07:27,4.423,-7.3528,78.55,89,35,6.51
520,Nemuro,JP,2022-02-23 04:07:28,43.3236,145.575,24.08,66,86,20.42
521,Owando,CG,2022-02-23 04:07:28,-0.4819,15.8999,71.38,90,98,3.06
522,Birao,CF,2022-02-23 04:07:28,10.2849,22.7882,65.25,16,8,4.54
523,Derzhavinsk,KZ,2022-02-23 04:07:29,51.1,66.3167,13.51,99,94,5.5
524,Acarau,BR,2022-02-23 04:07:29,-2.8856,-40.12,78.53,82,2,11.95
525,Bayshore Gardens,US,2022-02-23 04:07:30,27.4253,-82.5904,73.42,70,40,8.05
526,Tanabe,JP,2022-02-23 04:04:07,33.7333,135.3667,42.93,45,63,5.01
527,Klyuchi,RU,2022-02-23 04:07:30,52.2667,79.1667,28.51,95,99,9.91
528,Gambettola,IT,2022-02-23 04:07:31,44.1175,12.3371,47.37,42,0,3.0
529,Mao,ES,2022-02-23 04:07:31,39.8885,4.2658,54.16,66,0,17.27
530,Tadine,NC,2022-02-23 04:07:31,-21.55,167.8833,83.46,71,21,9.89
531,Alofi,NU,2022-02-23 04:07:32,-19.0595,-169.9187,76.89,90,100,15.48
532,Shubarshi,KZ,2022-02-23 04:07:32,48.5872,57.1869,17.38,97,85,3.27
533,Yovon,TJ,2022-02-23 04:07:33,38.3141,69.0378,44.28,95,100,4.25
534,Quimper,FR,2022-02-23 04:07:33,48.0,-4.1,43.61,93,100,2.3
535,Nuuk,GL,2022-02-23 04:07:34,64.1835,-51.7216,3.81,60,40,8.05
536,Okakarara,NA,2022-02-23 04:07:34,-20.5833,17.4333,71.73,50,83,5.7
537,Southborough,US,2022-02-23 04:07:34,42.3056,-71.5245,56.05,95,100,8.99
538,Zholymbet,KZ,2022-02-23 04:07:35,51.7433,71.7122,17.64,100,90,7.45
539,Praya,CV,2022-02-23 04:07:35,14.9215,-23.5087,68.54,73,20,18.41
